,C50,KD1,KD2,cod,gamma,k_dissD,muD
242,2.1306561938507922e-08,1e-08,1.3219411484660288e-06,0.9798614413789072,0.5409201675474075,60.0,0.00756463327554629
243,2.166538980662604e-08,1e-08,1.4849682622544653e-06,0.9784773239079152,0.535014002197107,60.0,0.00673415065775082
244,2.2021286093929053e-08,1e-08,1.6681005372000593e-06,0.9770208894308327,0.529261403713345,60.0,0.005994842503189408
245,2.2374430989419034e-08,1e-08,1.873817422860383e-06,0.9754930787007697,0.5236756547848772,60.0,0.005336699231206312
246,2.272442059569122e-08,1e-08,2.1049041445120197e-06,0.9738961903838267,0.5182404376218628,60.0,0.0047508101621027985
247,2.307018202357544e-08,1e-08,2.364489412645407e-06,0.9722306533724521,0.5129712591579656,60.0,0.004229242874389499
248,2.3412545747057592e-08,1e-08,2.656087782946687e-06,0.9705012346246648,0.5078580931432268,60.0,0.003764935806792467
249,2.3750671762314055e-08,1e-08,2.98364724028334e-06,0.9687142652266709,0.5029161112513888,60.0,0.003351602650938841
250,2.4082881333862784e-08,1e-08,3.351602650938841e-06,0.966869197274044,0.4981403818802938,60.0,0.0029836472402833404
251,2.4410156268323274e-08,1e-08,3.7649358067924677e-06,0.9649742120533492,0.49353405950754203,60.0,0.0026560877829466863
252,2.4732925073517963e-08,1e-08,4.229242874389499e-06,0.9630423176074114,0.4891012248298293,60.0,0.002364489412645407
253,2.5047530773172392e-08,1e-08,4.750810162102798e-06,0.9610693565391377,0.48484332541514086,60.0,0.00210490414451202
