,C50,KD1,KD2,cod,gamma,k_dissD,muD
210,7.998871122806249e-07,1e-08,3.199267137797384e-08,0.9999952941617758,11.676575770290498,60.0,0.3125715849688236
211,8.399343609571012e-07,1e-08,3.593813663804628e-08,0.9999947196921447,11.455791860647595,60.0,0.2782559402207124
212,8.809574851608225e-07,1e-08,4.0370172585965546e-08,0.9999936227777431,11.20406650273187,60.0,0.24770763559917108
213,9.216685379142057e-07,1e-08,4.534878508128582e-08,0.9999904710112821,10.92785379045923,60.0,0.22051307399030456
214,9.63367047436138e-07,1e-08,5.094138014816379e-08,0.9999831680830511,10.651531011839284,60.0,0.19630406500402708
215,1.001849520111227e-06,1e-08,5.7223676593502175e-08,0.999985335250106,10.244627729119657,60.0,0.17475284000076838
216,1.0404523862565018e-06,1e-08,6.428073117284321e-08,0.9999762180805143,9.904103635223452,60.0,0.1555676143930472
217,1.0765564394655522e-06,1e-08,7.220809018385464e-08,0.9999611029941257,9.442270558903807,60.0,0.1384886371393873
218,1.1081942283359223e-06,1e-08,8.11130830789687e-08,0.9999445356762618,8.888544907176772,60.0,0.12328467394420663
219,1.133331938755555e-06,1e-08,9.111627561154892e-08,0.9999111164318905,8.29634244104551,60.0,0.10974987654930562
220,1.1495086663203174e-06,1e-08,1.0235310218990263e-07,0.9998403415652507,7.623252392471959,60.0,0.09770099572992252
221,1.1530371328867419e-06,1e-08,1.1497569953977356e-07,0.9996956124243983,6.848015603903426,60.0,0.08697490026177834
222,1.137390619758834e-06,1e-08,1.291549665014884e-07,0.9993938927026942,5.960078514526536,60.0,0.0774263682681127
223,1.0927648728456226e-06,1e-08,1.4508287784959396e-07,0.9987249833224575,4.910881115912666,60.0,0.06892612104349698
224,1.0032884369989983e-06,1e-08,1.629750834620644e-07,0.9977055736412497,3.790262232938959,60.0,0.061359072734131735
225,8.55458967983724e-07,1e-08,1.830738280295368e-07,0.9972005567230112,2.8365260239375183,60.0,0.05462277217684342
226,6.729352941140815e-07,1e-08,2.0565123083486517e-07,0.998103278192812,2.296361035605718,60.0,0.04862601580065353
227,5.028684542471062e-07,1e-08,2.3101297000831593e-07,0.9990572697932201,2.183969665784444,60.0,0.04328761281083059
228,3.8041100740821694e-07,1e-08,2.595024211399736e-07,0.9988707390075738,2.4020902247119182,60.0,0.0385352859371053
