,C50,KD1,KD2,cod,gamma,k_dissD,muD
252,2.5622329237490865e-08,1e-08,4.229242874389499e-06,0.9591248107080423,0.4934882267926756,60.0,0.002364489412645407
253,2.595801833557973e-08,1e-08,4.750810162102798e-06,0.9570697470980131,0.4891547002783362,60.0,0.00210490414451202
254,2.628666866875403e-08,1e-08,5.336699231206308e-06,0.9549889822348301,0.4850014396650192,60.0,0.0018738174228603848
255,2.660657070970459e-08,1e-08,5.994842503189409e-06,0.9528919062402462,0.4810310337743277,60.0,0.0016681005372000592
256,2.6918190553813485e-08,1e-08,6.734150657750821e-06,0.9507885264625461,0.4772439113523202,60.0,0.0014849682622544652
257,2.721987967134605e-08,1e-08,7.564633275546291e-06,0.9486877546168744,0.4736424361831418,60.0,0.0013219411484660288
258,2.7511405838937503e-08,1e-08,8.497534359086439e-06,0.9466008681287951,0.4702257778645812,60.0,0.001176811952434999
259,2.779261623456304e-08,1e-08,9.545484566618338e-06,0.9445385691101922,0.4669977296579903,60.0,0.001047615752789665
260,2.8061896642867874e-08,1e-08,1.0722672220103232e-05,0.9425098326800215,0.46395116851883206,60.0,0.0009326033468832199
261,2.8319708039818633e-08,1e-08,1.2045035402587824e-05,0.9405253987229956,0.46108870620732945,60.0,0.0008302175681319744
262,2.8564888728608853e-08,1e-08,1.3530477745798062e-05,0.9385942827686189,0.45840578984704144,60.0,0.0007390722033525783
263,2.8797576987154585e-08,1e-08,1.5199110829529332e-05,0.9367249124071382,0.45589731086621643,60.0,0.0006579332246575682
264,2.9017377524970002e-08,1e-08,1.7073526474706906e-05,0.9349238475979197,0.4535600994824936,60.0,0.0005857020818056666
265,2.9224670012430608e-08,1e-08,1.917910261672489e-05,0.9331992551117892,0.4513912737364102,60.0,0.0005214008287999684
266,2.9417903465148435e-08,1e-08,2.1544346900318847e-05,0.9315522595882736,0.449377301135842,60.0,0.0004641588833612777
267,2.9600496509544802e-08,1e-08,2.4201282647943808e-05,0.929994253946525,0.44752532444864285,60.0,0.0004132012400115339
268,2.9769128682356214e-08,1e-08,2.7185882427329403e-05,0.928520686292216,0.44581902358301234,60.0,0.0003678379771828634
269,2.9925943658325936e-08,1e-08,3.0538555088334155e-05,0.9271353714821321,0.44424735462438203,60.0,0.00032745491628777284
270,3.007096492966347e-08,1e-08,3.4304692863149194e-05,0.9258389407606938,0.442808014279091,60.0,0.0002915053062825176
271,3.020486304272128e-08,1e-08,3.8535285937105275e-05,0.9246313841139785,0.44149250846695975,60.0,0.00025950242113997375
272,3.0328150913795787e-08,1e-08,4.328761281083057e-05,0.9235089130676231,0.44029262466089236,60.0,0.00023101297000831605
273,3.044069829340563e-08,1e-08,4.8626015800653536e-05,0.9224706915305125,0.43919861186202874,60.0,0.00020565123083486514
274,3.0544211027238194e-08,1e-08,5.462277217684343e-05,0.9215140232312122,0.43820745095745517,60.0,0.00018307382802953677
275,3.063841479858051e-08,1e-08,6.13590727341317e-05,0.920635177806776,0.4373083934175647,60.0,0.0001629750834620645
276,3.072446232252843e-08,1e-08,6.892612104349695e-05,0.9198299994267831,0.43649550467588144,60.0,0.00014508287784959403
277,3.0802560456154155e-08,1e-08,7.74263682681127e-05,0.9190938415346097,0.4357602054831578,60.0,0.0001291549665014884
278,3.087302646090892e-08,1e-08,8.697490026177834e-05,0.9184220709422465,0.4350954584709514,60.0,0.00011497569953977356
279,3.093655412407127e-08,1e-08,9.770099572992247e-05,0.91781045763731,0.43449458727423756,60.0,0.00010235310218990269
280,3.0994687716731536e-08,1e-08,0.00010974987654930568,0.9172574478965808,0.43395799742812463,60.0,9.111627561154887e-05
281,3.104699120039054e-08,1e-08,0.0001232846739442066,0.9167561950500543,0.43347395542541617,60.0,8.111308307896872e-05
282,3.109387285857006e-08,1e-08,0.00013848863713938718,0.9163025213503386,0.43303916900732814,60.0,7.220809018385471e-05
283,3.1135318014669495e-08,1e-08,0.00015556761439304722,0.9158916231552734,0.4326438088734568,60.0,6.428073117284319e-05
284,3.1174101204440224e-08,1e-08,0.0001747528400007683,0.9155239248830669,0.4322978221480058,60.0,5.72236765935022e-05
285,3.120849896897041e-08,1e-08,0.00019630406500402726,0.9151916555623035,0.4319849274209818,60.0,5.094138014816375e-05
286,3.123885739152523e-08,1e-08,0.00022051307399030456,0.9148922811299879,0.4317031327661801,60.0,4.534878508128582e-05
287,3.126640833349741e-08,1e-08,0.0002477076355991709,0.9146245175571375,0.43145260385160883,60.0,4.037017258596558e-05
288,3.129079911984822e-08,1e-08,0.0002782559402207126,0.914382868248539,0.4312274231846855,60.0,3.5938136638046256e-05
289,3.1313166569100503e-08,1e-08,0.00031257158496882353,0.9141674412565002,0.431027331338049,60.0,3.199267137797385e-05
290,3.133245914874669e-08,1e-08,0.00035111917342151277,0.9139729289707749,0.4308460291465807,60.0,2.8480358684358048e-05
291,3.135056030196294e-08,1e-08,0.00039442060594376563,0.9138006335794502,0.43068725632305027,60.0,2.5353644939701114e-05
292,3.1365997504978385e-08,1e-08,0.00044306214575838776,0.9136448074722423,0.4305430750999277,60.0,2.2570197196339216e-05
293,3.138035837768074e-08,1e-08,0.0004977023564332114,0.913506778364796,0.43041730798327416,60.0,2.0092330025650458e-05
294,3.139319276351648e-08,1e-08,0.0005590810182512223,0.9133833440770371,0.43030283983549006,60.0,1.7886495290574353e-05
295,3.140398005194279e-08,1e-08,0.0006280291441834246,0.9132716312736124,0.43020050374419566,60.0,1.5922827933410938e-05
296,3.141407163670272e-08,1e-08,0.0007054802310718645,0.9131728113055517,0.4301097312590548,60.0,1.4174741629268048e-05
297,3.142297571900697e-08,1e-08,0.000792482898353917,0.9130849056261044,0.4300291415304989,60.0,1.261856883066021e-05
298,3.143028197258888e-08,1e-08,0.0008902150854450394,0.9130042587301928,0.4299531078827842,60.0,1.1233240329780264e-05
299,3.143824563180557e-08,1e-08,0.001,0.912935508334849,0.4298930985794851,60.0,1e-05
